token_id,query,metaphor,pos,fgpos,sentence,local
aa3-fragment08_229_10,grew,0.0,VERB,VBD,"After the initial shock and disbelief , the Tysons grew angry — at the advisers who convinced them about Barlow Clowes , at the Midland bank manager who gave verbal assurances of its security , at the regulatory authorities responsible for the investment community and at the Department of Trade and Industry which allowed the company to trade .",the Tysons grew angry — at the advisers who convinced them about Barlow Clowes 
aa3-fragment08_231_12,treated,0.0,VERB,VBN,‘ I feel appalled by the way these professional guardians have treated us .,‘ I feel appalled by the way these professional guardians have treated us .
aa3-fragment08_232_5,gambling,1.0,NOUN,NN,"If you were a gambling man it would not affect you , it would just be lost .",If you were a gambling man it would not affect you 
aa3-fragment08_235_10,blamed,0.0,VERB,VBD,"Ironically , it was the Government which he partly blamed for the affair that gave him the chance to return to work after retirement .",it was the Government which he partly blamed for the affair that gave him the chance to return to work after retirement .
aa3-fragment08_236_28,carries,0.0,VERB,VBZ,"A change in the tax rules affecting pensions was shortly followed by a job with the Department of Environment 's Property Services Agency , a post which carries him through to March and may see him stay until he is 70 .",a post which carries him through to March and may see him stay until he is 70 .
aa3-fragment08_241_6,cost,0.0,VERB,VBN,Pursuing legal action would have cost them money they did n't have ( unless it meant selling their house which was not an option ) but doing nothing left them with the feeling that justice was n't being done .,Pursuing legal action would have cost them money they did n't have ( unless it meant selling their house which was not an option ) but doing nothing left them with the feeling that justice was n't being done .
aa3-fragment08_242_3,compromised,0.0,VERB,VBD,So they compromised and gave £100 to the Barlow Clowes Investors Group which was formed last July to represent the investors ' interests and co-ordinate the fight for compensation .,So they compromised and gave £100 to the Barlow Clowes Investors Group which was formed last July to represent the investors ' interests and co-ordinate the fight for compensation .
aa3-fragment08_242_5,gave,0.0,VERB,VBD,So they compromised and gave £100 to the Barlow Clowes Investors Group which was formed last July to represent the investors ' interests and co-ordinate the fight for compensation .,So they compromised and gave £100 to the Barlow Clowes Investors Group which was formed last July to represent the investors ' interests and co-ordinate the fight for compensation .
aa3-fragment08_244_12,talking,1.0,VERB,VBG,‘ They are dedicated people who clearly know what they are talking about and have guided us through it .,‘ They are dedicated people who clearly know what they are talking about and have guided us through it .
aa3-fragment08_247_6,see,0.0,VERB,VB,The Tysons have yet to see any cash payment from the liquidators who have been winding up BCI 's affairs .,The Tysons have yet to see any cash payment from the liquidators who have been winding up BCI 's affairs .
aa3-fragment08_248_7,remains,0.0,VERB,VBZ,What little money has been recovered remains the subject of a legal tussle in the courts which may yet take months to resolve .,What little money has been recovered remains the subject of a legal tussle in the courts which may yet take months to resolve .
aa3-fragment08_248_23,resolve,0.0,VERB,VB,What little money has been recovered remains the subject of a legal tussle in the courts which may yet take months to resolve .,What little money has been recovered remains the subject of a legal tussle in the courts which may yet take months to resolve .
aa3-fragment08_249_4,told,0.0,VERB,VBN,"They have been told that their claim may only amount to around £11,000 of their £15,000 as capital gains tax is likely to be deducted from the total .","They have been told that their claim may only amount to around £11,000 of their £15,000 as capital gains tax is likely to be deducted from the total ."
aa3-fragment08_249_25,deducted,0.0,VERB,VBN,"They have been told that their claim may only amount to around £11,000 of their £15,000 as capital gains tax is likely to be deducted from the total .","They have been told that their claim may only amount to around £11,000 of their £15,000 as capital gains tax is likely to be deducted from the total ."
aa3-fragment08_250_4,get,0.0,VERB,VBP,"But until they get any money back , the Tysons find themselves in the position of the gambler who gambled all and lost .",But until they get any money back 
aa3-fragment08_250_20,gambled,1.0,VERB,VBD,"But until they get any money back , the Tysons find themselves in the position of the gambler who gambled all and lost .",the Tysons find themselves in the position of the gambler who gambled all and lost .
ahc-fragment61_1252_6,progress,1.0,VERB,VBP,Travel : A pilgrimage sans progress Elisabeth de Stroumillo potters round Poitou,Travel : A pilgrimage sans progress Elisabeth de Stroumillo potters round Poitou
ahc-fragment61_1254_4,look,1.0,VERB,VB,PEOPLE tend to look vague when you mention Poitou .,PEOPLE tend to look vague when you mention Poitou .
ahc-fragment61_1261_9,found,1.0,VERB,VBN,"Even for France , the variety to be found is enormous .",the variety to be found is enormous .
ahc-fragment61_1262_45,going,1.0,VERB,VBG,"My passion is for its numerous Romanesque churches , in most cases humbly proportioned but elevated into unique works of art by the richness of their exquisitely-sculpted decoration ; to go to Poitou/Saintonge and not look at any of its churches would be like going to an African game reserve and ignoring the animals .",in most cases humbly proportioned but elevated into unique works of art by the richness of their exquisitely-sculpted decoration ; to go to Poitou/Saintonge and not look at any of its churches would be like going to an African game reserve and ignoring the animals .
ahc-fragment61_1262_52,ignoring,1.0,VERB,VBG,"My passion is for its numerous Romanesque churches , in most cases humbly proportioned but elevated into unique works of art by the richness of their exquisitely-sculpted decoration ; to go to Poitou/Saintonge and not look at any of its churches would be like going to an African game reserve and ignoring the animals .",in most cases humbly proportioned but elevated into unique works of art by the richness of their exquisitely-sculpted decoration ; to go to Poitou/Saintonge and not look at any of its churches would be like going to an African game reserve and ignoring the animals .
ahc-fragment61_1263_11,investigate,0.0,VERB,VB,"For serious drinkers there is the production of cognac to investigate around Cognac , plus the chance to sample pineau , the powerful local aperitif made from young wine laced with cognac .",For serious drinkers there is the production of cognac to investigate around Cognac 
ahc-fragment61_1263_26,made,0.0,VERB,VBN,"For serious drinkers there is the production of cognac to investigate around Cognac , plus the chance to sample pineau , the powerful local aperitif made from young wine laced with cognac .",the powerful local aperitif made from young wine laced with cognac .
ahc-fragment61_1266_31,drain,0.0,VERB,VB,"The lower reaches of the Sevre Niortaise are swollen with the waters that once covered the whole area , until medieval monks started to dig a spider-web of ditches to drain it .",until medieval monks started to dig a spider-web of ditches to drain it .
ahc-fragment61_1268_19,twisting,1.0,NOUN,NN,"Drifting between grassy polders to which farmers have to ferry their cattle in punts , or following leafy twisting lanes marked only by rusty signs proclaiming the ‘ Venise Verte ’ , you 're in an all-green , mysteriously silent world ; only the occasional fisherman , twitching his rod above the algae-smothered waters , disturbs the stillness .",or following leafy twisting lanes marked only by rusty signs proclaiming the ‘ Venise Verte ’ 
ahc-fragment61_1268_21,marked,1.0,VERB,VBN,"Drifting between grassy polders to which farmers have to ferry their cattle in punts , or following leafy twisting lanes marked only by rusty signs proclaiming the ‘ Venise Verte ’ , you 're in an all-green , mysteriously silent world ; only the occasional fisherman , twitching his rod above the algae-smothered waters , disturbs the stillness .",or following leafy twisting lanes marked only by rusty signs proclaiming the ‘ Venise Verte ’ 
ahc-fragment61_1268_53,algae-smothered,1.0,ADJ,JJ,"Drifting between grassy polders to which farmers have to ferry their cattle in punts , or following leafy twisting lanes marked only by rusty signs proclaiming the ‘ Venise Verte ’ , you 're in an all-green , mysteriously silent world ; only the occasional fisherman , twitching his rod above the algae-smothered waters , disturbs the stillness .",twitching his rod above the algae-smothered waters 
ahc-fragment61_1269_43,raised,1.0,VERB,VBN,"There is more greenery further south in the deep forest of Chize ( with the fine Renaissance chateau of Dampierre-sur-Boutonne at its edge ) ; and more marshes to the west around Rochefort and Marennes , where those mussels and oysters are raised .",where those mussels and oysters are raised .
ahc-fragment61_1279_1,Wriggling,1.0,VERB,VBG,"Wriggling across country on the D216 to Port-d'Envaux , you come to two more chateaux : 18th-century Panloy , flaking romantically away on its hillock overlooking a bend in the Charente and , almost next door , the much older , moated Crazannes , half-smothered in amazing flamboyant Gothic carving .",Wriggling across country on the D216 to Port-d'Envaux 
ahc-fragment61_1279_20,flaking,0.0,VERB,VBG,"Wriggling across country on the D216 to Port-d'Envaux , you come to two more chateaux : 18th-century Panloy , flaking romantically away on its hillock overlooking a bend in the Charente and , almost next door , the much older , moated Crazannes , half-smothered in amazing flamboyant Gothic carving .",flaking romantically away on its hillock overlooking a bend in the Charente and 
ahc-fragment61_1279_45,half-smothered,1.0,ADJ,JJ,"Wriggling across country on the D216 to Port-d'Envaux , you come to two more chateaux : 18th-century Panloy , flaking romantically away on its hillock overlooking a bend in the Charente and , almost next door , the much older , moated Crazannes , half-smothered in amazing flamboyant Gothic carving .",half-smothered in amazing flamboyant Gothic carving .
ahc-fragment61_1294_3,recur,0.0,NOUN,NN,"Biblical motifs recur — some art-experts call them sermons in stone , and their messages would certainly have been clear to the often-illiterate medieval pilgrims trudging to Santiago de Compostela in Spain .",Biblical motifs recur — some art-experts call them sermons in stone 
ahc-fragment61_1294_7,call,0.0,VERB,VBP,"Biblical motifs recur — some art-experts call them sermons in stone , and their messages would certainly have been clear to the often-illiterate medieval pilgrims trudging to Santiago de Compostela in Spain .",Biblical motifs recur — some art-experts call them sermons in stone 
ahc-fragment61_1295_6,interspersed,0.0,VERB,VBN,"But these themes are always interspersed with more fanciful ones : grimacing masks , weird animals , exuberant abstract patterns .",But these themes are always interspersed with more fanciful ones : grimacing masks 
ahc-fragment61_1296_9,motivated,0.0,ADJ,JJ,"I think those 10th- and 11th-century sculptors were motivated not just by piety but also by a certain competitive spirit : if a church was finer than the one in the next village , more pilgrims would surely pause there .",I think those 10th- and 11th-century sculptors were motivated not just by piety but also by a certain competitive spirit : if a church was finer than the one in the next village 
ahc-fragment61_1297_9,lure,0.0,VERB,VB,Today 's attraction-merchants are doing no more to lure 20th-century tourists than their medieval forebears did for pilgrims .,Today 's attraction-merchants are doing no more to lure 20th-century tourists than their medieval forebears did for pilgrims .
ahd-fragment06_49_21,regulate,1.0,VERB,VB,MANY will take it as a further surrender to Common Market bureaucracy that an inspectorate will soon be established to regulate the smell of farm manure .,MANY will take it as a further surrender to Common Market bureaucracy that an inspectorate will soon be established to regulate the smell of farm manure .
ahd-fragment06_53_5,involve,1.0,VERB,VB,"It mostly seems to involve producing food for animals to eat , whose excrement is then collected to assist the growth of more food for animals .",It mostly seems to involve producing food for animals to eat 
ahd-fragment06_53_19,assist,1.0,VERB,VB,"It mostly seems to involve producing food for animals to eat , whose excrement is then collected to assist the growth of more food for animals .",whose excrement is then collected to assist the growth of more food for animals .
ahd-fragment06_54_43,give,1.0,VERB,VB,"Small children can sometimes be persuaded to eat cow cake in the same way that old people will eat cat food , but the chief result of all this farming was to produce huge food mountains which we could then refuse to give to the Third World , or to the socialists of Eastern Europe , in order to teach them the error of their ways .",but the chief result of all this farming was to produce huge food mountains which we could then refuse to give to the Third World 
ahd-fragment06_54_60,teach,0.0,VERB,VB,"Small children can sometimes be persuaded to eat cow cake in the same way that old people will eat cat food , but the chief result of all this farming was to produce huge food mountains which we could then refuse to give to the Third World , or to the socialists of Eastern Europe , in order to teach them the error of their ways .",in order to teach them the error of their ways .
ahd-fragment06_56_2,involves,1.0,VERB,VBZ,It involves nothing more than putting up 80-foot masts all over the land .,It involves nothing more than putting up 80-foot masts all over the land .
ahd-fragment06_59_13,producing,0.0,VERB,VBG,All the food we need will be provided by monster underground funguses producing a regular crop of mushrooms without human assistance .,All the food we need will be provided by monster underground funguses producing a regular crop of mushrooms without human assistance .
ahe-fragment03_36_21,prevail,0.0,VERB,VBP,"The Wolds , a remand centre at Brough , North Humberside , is far removed from the insanitary conditions which prevail at many jails .",is far removed from the insanitary conditions which prevail at many jails .
ahe-fragment03_40_23,await,1.0,VERB,VB,"Nail clippers , combs , toothpaste and toothbrushes , razors and washbags are neatly laid out on tables in the cells to await the arrival of inmates , many of whom will not be carrying such items because they may not have expected to be remanded in custody .",razors and washbags are neatly laid out on tables in the cells to await the arrival of inmates 
ahe-fragment03_41_13,put,0.0,VERB,VBP,"‘ The cells are luxurious compared to some of the things we put up with in the Army , ’ said one staff member during a Press tour of the jail .",‘ The cells are luxurious compared to some of the things we put up with in the Army 
ahe-fragment03_42_17,said,1.0,VERB,VBD,The prison has a medical block with 24 beds and a gym with equipment that staff said would be the envy of many council leisure centres .,The prison has a medical block with 24 beds and a gym with equipment that staff said would be the envy of many council leisure centres .
ahe-fragment03_43_10,selected,1.0,VERB,VBN,"Group 4 Remand Services Ltd , the security firm selected by the Home Office to manage The Wolds in a £5 million-a-year contract , likes to think of its prisoners as customers .",the security firm selected by the Home Office to manage The Wolds in a £5 million-a-year contract 
ahe-fragment03_43_16,manage,1.0,VERB,VB,"Group 4 Remand Services Ltd , the security firm selected by the Home Office to manage The Wolds in a £5 million-a-year contract , likes to think of its prisoners as customers .",the security firm selected by the Home Office to manage The Wolds in a £5 million-a-year contract 
ahe-fragment03_43_27,think,1.0,VERB,VB,"Group 4 Remand Services Ltd , the security firm selected by the Home Office to manage The Wolds in a £5 million-a-year contract , likes to think of its prisoners as customers .",likes to think of its prisoners as customers .
al2-fragment16_176_3,remained,0.0,VERB,VBN,"Prices have remained high-indeed the FT-SE index has risen another 55 points since then — allowing even the most passive of private investors , including unit trust holders , to take advantage of the market .",Prices have remained high-indeed the FT-SE index has risen another 55 points since then — allowing even the most passive of private investors 
al2-fragment16_183_16,paying,1.0,VERB,VBG,The increase will not be matched by dividend rises — too many companies have been paying more than they could afford over the past two years and need to repair their reserves and ratios — but 7 p.c. growth looks reasonable .,The increase will not be matched by dividend rises — too many companies have been paying more than they could afford over the past two years and need to repair their reserves and ratios — but 7 p.c. growth looks reasonable .
al2-fragment16_183_21,afford,1.0,VERB,VB,The increase will not be matched by dividend rises — too many companies have been paying more than they could afford over the past two years and need to repair their reserves and ratios — but 7 p.c. growth looks reasonable .,The increase will not be matched by dividend rises — too many companies have been paying more than they could afford over the past two years and need to repair their reserves and ratios — but 7 p.c. growth looks reasonable .
al2-fragment16_185_62,sold,1.0,VERB,VBD,"Not all problems have gone away of course : yesterday 's £6.4 billion public sector borrowing requirement is not much higher than expectations , but it is almost as large as the deficit for the previous 11 months and — with this year 's deficit forecast to be double last year 's — shows why the Bank of England so eagerly sold £2 billion or more of gilts on election night and why it needs a regular stream of massive sales .",but it is almost as large as the deficit for the previous 11 months and — with this year 's deficit forecast to be double last year 's — shows why the Bank of England so eagerly sold £2 billion or more of gilts on election night and why it needs a regular stream of massive sales .
al2-fragment16_185_75,needs,1.0,VERB,VBZ,"Not all problems have gone away of course : yesterday 's £6.4 billion public sector borrowing requirement is not much higher than expectations , but it is almost as large as the deficit for the previous 11 months and — with this year 's deficit forecast to be double last year 's — shows why the Bank of England so eagerly sold £2 billion or more of gilts on election night and why it needs a regular stream of massive sales .",but it is almost as large as the deficit for the previous 11 months and — with this year 's deficit forecast to be double last year 's — shows why the Bank of England so eagerly sold £2 billion or more of gilts on election night and why it needs a regular stream of massive sales .
al2-fragment16_186_21,starting,1.0,VERB,VBG,"The change in employment may not always be so favourable as yesterday 's either , but the market is now starting to feel bullish and looking for a FT-SE of 3,000 by next year .","but the market is now starting to feel bullish and looking for a FT-SE of 3,000 by next year ."
b17-fragment02_171_1,Explaining,0.0,VERB,VBG,Explaining crime : theories of criminality,Explaining crime : theories of criminality
b17-fragment02_175_10,attempt,1.0,VERB,VBP,This chapter will examine a range of theories which attempt to explain such behaviour .,This chapter will examine a range of theories which attempt to explain such behaviour .
b17-fragment02_179_19,given,0.0,VERB,VBN,"It would be naive to expect to uncover any ultimate explanation or basic cause for criminal behaviour , given the extensive and diverse behaviour that is encompassed by the term crime .",given the extensive and diverse behaviour that is encompassed by the term crime .
b17-fragment02_181_7,ask,0.0,VERB,VB,It might still be necessary to ask why delinquency occurred with one son or daughter but not another .,It might still be necessary to ask why delinquency occurred with one son or daughter but not another .
b17-fragment02_187_2,examining,0.0,VERB,VBG,"Before examining the major sociological on crime , it is useful to refer to theories from outside of sociology , from other academic disciplines .",Before examining the major sociological on crime 
b17-fragment02_187_13,refer,0.0,VERB,VB,"Before examining the major sociological on crime , it is useful to refer to theories from outside of sociology , from other academic disciplines .",it is useful to refer to theories from outside of sociology 
b17-fragment02_188_5,look,1.0,VERB,VB,"Thus , we will look initially at biological and psychological theories .",we will look initially at biological and psychological theories .
b17-fragment02_190_8,based,1.0,VERB,VBN,Biological ( or physiological ) explanations are based on the notion that some individuals are predisposed to criminal behaviour because of their genetic make-up .,Biological ( or physiological ) explanations are based on the notion that some individuals are predisposed to criminal behaviour because of their genetic make-up .
b17-fragment02_191_5,born,0.0,VERB,VBN,"The individual criminal is born so ; and this is usually put down to ‘ faulty chromosome patterns ’ , or , more vaguely , to ‘ hereditary traits ’ .",The individual criminal is born so ; and this is usually put down to ‘ faulty chromosome patterns ’ 
b17-fragment02_193_15,called,1.0,VERB,VBD,"In his book L'Uomo Delinquente , Lombroso developed a complex description of what he called the ‘ born criminal ’ , who could be recognised by a variety of physical characteristics , in particular facial characteristics — for example large jaws and ears , and high cheek bones .",Lombroso developed a complex description of what he called the ‘ born criminal ’ 
b17-fragment02_196_29,handle-shaped,1.0,ADJ,JJ,"Thus were explained anatomically the enormous jaws , high cheek bones , prominent superciliary arches , solitary lines on the palms , extreme size of the orbits , handle-shaped or sessile ears found in criminals , savages and apes , insensibility of pain , extremely acute sight , tattooing , excessive idleness , love of orgies and the craving for evil for its own sake …",handle-shaped or sessile ears found in criminals 
b17-fragment02_200_6,ignore,1.0,VERB,VB,"This would , necessarily , ignore the fact that many criminals do not go to prison , and that , perhaps , people in prison are not always criminal .",ignore the fact that many criminals do not go to prison 
b17-fragment02_202_39,build,0.0,NOUN,NN,"In a major study of institutionalised delinquents ( delinquents in some form of custody ) in the USA in the 1950s , Sheldon and Eleanor Glueck found that delinquent boys were twice as likely to have a mesomorphic build , a chunky , muscular , compared with non-delinquent boys .",Sheldon and Eleanor Glueck found that delinquent boys were twice as likely to have a mesomorphic build 
b17-fragment02_203_13,limits,0.0,VERB,VBZ,"However , the fact that the study was restricted to institutionalised delinquents limits the validity of the association between body build and crime and delinquency .",the fact that the study was restricted to institutionalised delinquents limits the validity of the association between body build and crime and delinquency .
b17-fragment02_203_21,build,0.0,NOUN,NN,"However , the fact that the study was restricted to institutionalised delinquents limits the validity of the association between body build and crime and delinquency .",the fact that the study was restricted to institutionalised delinquents limits the validity of the association between body build and crime and delinquency .
b17-fragment02_204_12,put,1.0,VERB,VBN,It may be that tougher-looking delinquents are more liable to be put away than fragile looking ones .,It may be that tougher-looking delinquents are more liable to be put away than fragile looking ones .
b17-fragment02_206_34,represented,0.0,VERB,VBN,"For example , lower working-class people are more likely to be mesomorphic as a result of their diet and continual manual labour , and this class grouping is more likely to be found represented in the criminal statistics .",and this class grouping is more likely to be found represented in the criminal statistics .
b17-fragment02_207_10,inherited,1.0,VERB,VBN,"With regard to the links between criminal behaviour and inherited characteristics , there have been a number of theoretical explanations suggesting an association between criminality and particular personality characteristics .",With regard to the links between criminal behaviour and inherited characteristics 
b17-fragment02_208_32,based,0.0,VERB,VBN,"An example of this more sophisticated biological approach is the work of Hans Eysenck , who has argued in a series of studies , that there is a link between genetically based personality characteristics and criminal behaviour .",that there is a link between genetically based personality characteristics and criminal behaviour .
b17-fragment02_210_10,inherited,1.0,VERB,VBN,"An individual 's degree of extroversion or introversion is inherited , determined by his or her genetic make-up .",An individual 's degree of extroversion or introversion is inherited 
b17-fragment02_210_12,determined,1.0,VERB,VBN,"An individual 's degree of extroversion or introversion is inherited , determined by his or her genetic make-up .",determined by his or her genetic make-up .
b17-fragment02_211_20,found,1.0,VERB,VBN,"The link with crime found by Eysenck was that when prisoners were tested for extroversion , more extroverts were found than in the general population .",more extroverts were found than in the general population .
b17-fragment02_212_8,inherited,1.0,ADJ,JJ,Eysenck then argues that extroversion is the inherited basis of criminal behaviour .,Eysenck then argues that extroversion is the inherited basis of criminal behaviour .
b17-fragment02_215_4,get,0.0,VERB,VBP,The people who get caught and imprisoned may not be a representative picture of all criminals .,The people who get caught and imprisoned may not be a representative picture of all criminals .
b17-fragment02_216_7,suggesting,1.0,VERB,VBG,The major problem faced by theories suggesting a link between genetic make-up and criminal behaviour is the difficulty of distinguishing between genetic and environmental effects .,The major problem faced by theories suggesting a link between genetic make-up and criminal behaviour is the difficulty of distinguishing between genetic and environmental effects .
b17-fragment02_217_8,ruled,0.0,VERB,VBN,"While some genetic influence can not be ruled out , just what is inherited remains very unclear .",While some genetic influence can not be ruled out 
b17-fragment02_217_14,inherited,1.0,VERB,VBN,"While some genetic influence can not be ruled out , just what is inherited remains very unclear .",just what is inherited remains very unclear .
b17-fragment02_221_6,see,1.0,VERB,VB,"Psychological theories , however , see these characteristics as a result of unusual or abnormal experiences , rather than as inherited .",see these characteristics as a result of unusual or abnormal experiences 
b17-fragment02_221_21,inherited,1.0,VERB,VBN,"Psychological theories , however , see these characteristics as a result of unusual or abnormal experiences , rather than as inherited .",rather than as inherited .
b17-fragment02_223_6,seen,0.0,VERB,VBN,"However , psychological causes are seen as treatable , whereas biological causes mark the individual for life .",psychological causes are seen as treatable 
b17-fragment02_224_12,born,0.0,VERB,VBN,"In those cases there is no possible treatment , one is born a criminal .",one is born a criminal .
b17-fragment02_229_7,come,0.0,VERB,VB,"The majority of offenders do not come from disturbed or broken homes , and many broken homes do not produce delinquents .",The majority of offenders do not come from disturbed or broken homes 
b17-fragment02_231_4,assessing,1.0,VERB,VBG,"The problem with assessing the influence of parental and family dimensions , such as weak supervision or parental criminality , is the fact that they are closely linked to various aspects of social and economic disadvantage , such as poverty , overcrowding and poor housing .",The problem with assessing the influence of parental and family dimensions 
b17-fragment02_232_8,help,0.0,VERB,VBP,"And it may be that these disadvantages help to cause parental difficulties , and hamper good parenting .",And it may be that these disadvantages help to cause parental difficulties 
b17-fragment02_234_16,conclude,1.0,VERB,VB,"These stress the importance of family relationships and upbringing during the early years , and conclude that anti-social , and by implication criminal , behaviour results from faulty personality development .",and conclude that anti-social 
b17-fragment02_236_12,inherited,1.0,VERB,VBN,"They are based on the idea that criminal behaviour is either inherited or a consequence of unique , individual experiences .",They are based on the idea that criminal behaviour is either inherited or a consequence of unique 
b17-fragment02_238_18,inherited,1.0,VERB,VBN,"While there are , no doubt , predispositions toward criminal behaviour , and clearly certain characteristics are inherited , most sociologists would reject these ‘ individual pathology ’ sort of theories .",and clearly certain characteristics are inherited 
b17-fragment02_242_14,committed,0.0,VERB,VBN,"For numerous studies have shown that a high percentage of the population have committed criminal offences , in particular high proportions of juveniles , and it is difficult to believe that they are all different or abnormal .",For numerous studies have shown that a high percentage of the population have committed criminal offences 
b17-fragment02_244_7,reject,0.0,VERB,VB,We said above that sociologists would reject non-sociological explanations of crime .,We said above that sociologists would reject non-sociological explanations of crime .
b17-fragment02_246_26,defining,0.0,VERB,VBG,"In Chapter One , it was stressed that crime can not be considered aside from its social context , that it is dependent on society defining certain actions as criminal , and on the reaction of others to such actions .",that it is dependent on society defining certain actions as criminal 
bmw-fragment09_2551_2,groomed,1.0,VERB,VBN,"Perfectly groomed from head to toe and with all that assurance , she was ready to take on the world , Arlene thought with satisfaction , for she looked on Paula as her very own creation .",Perfectly groomed from head to toe and with all that assurance 
bmw-fragment09_2551_17,take,0.0,VERB,VB,"Perfectly groomed from head to toe and with all that assurance , she was ready to take on the world , Arlene thought with satisfaction , for she looked on Paula as her very own creation .",she was ready to take on the world 
bmw-fragment09_2552_22,spotted,1.0,VERB,VBN,"The raw materials might have been there before — indeed , had n't it been she , Arlene , who had spotted them ?",who had spotted them ?
bmw-fragment09_2555_12,imitating,1.0,VERB,VBG,She had listened to Arlene 's own voice and set about imitating it for she held her mentor in the highest esteem whilst still being a little afraid of her .,She had listened to Arlene 's own voice and set about imitating it for she held her mentor in the highest esteem whilst still being a little afraid of her .
bmw-fragment09_2557_7,supply,1.0,VERB,VB,‘ I have been asked to supply the models and I would like you to be one of them . ’,‘ I have been asked to supply the models and I would like you to be one of them . ’
bmw-fragment09_2561_13,added,0.0,VERB,VBD,"Furthermore Madame Mattli was a Frenchwoman , an accident of birth which added to her glamour , for was not Paris the fashion capital of the world ?",an accident of birth which added to her glamour 
bmw-fragment09_2567_3,count,0.0,VERB,VB,"I can count on you , Paula , I feel sure . ’",I can count on you 
bmw-fragment09_2569_4,count,0.0,VERB,VB,‘ You can count on me ! ’,‘ You can count on me ! ’
bmw-fragment09_2572_22,overawed,0.0,VERB,VBN,In the fitting rooms at Taylors she fussed and fretted over her creations like a mother hen and though Paula was overawed by the great designer she also liked her on sight .,In the fitting rooms at Taylors she fussed and fretted over her creations like a mother hen and though Paula was overawed by the great designer she also liked her on sight .
bmw-fragment09_2573_19,kept,0.0,VERB,VBD,"Madame Mattli might be a stickler for detail , with a generous helping of the artistic temperament which kept her tight-coiled as a spring and which would explode into frenzy if the smallest detail was not as it should be , but she also had a kind face and deep perceptive eyes .",with a generous helping of the artistic temperament which kept her tight-coiled as a spring and which would explode into frenzy if the smallest detail was not as it should be 
bmw-fragment09_2600_5,leaves,0.0,VERB,VBZ,My present house model leaves at the end of the month and there are plenty of girls who would jump at the chance . ’,My present house model leaves at the end of the month and there are plenty of girls who would jump at the chance . ’
bmw-fragment09_2609_3,booked,0.0,VERB,VBN,She had booked herself a bed at a YWCA hostel for the time being .,She had booked herself a bed at a YWCA hostel for the time being .
bmw-fragment09_2610_39,swallow,0.0,VERB,VB,"It was not quite what she envisaged for herself but it had the advantage of being cheap and it went some way towards satisfying Grace , who was convinced that London was a den of iniquity waiting to swallow up her unsuspecting daughter .",who was convinced that London was a den of iniquity waiting to swallow up her unsuspecting daughter .
bmw-fragment09_2611_31,weigh,0.0,VERB,VB,"From the hostel it was only a short tube ride to South Audley Street where Madame Mattli had her showrooms — yet another advantage , Paula thought , trying to weigh up the points in favour of the hostel , which she hated on sight .",trying to weigh up the points in favour of the hostel 
bmw-fragment09_2612_1,Sharing,0.0,VERB,VBG,"Sharing a small spartan room with two other girls — Northerners whose accent Paula found almost incomprehensible and with whom she had nothing in common , making breakfast in the communal kitchen , queuing for the bath , adhering to a strict curfew after which time the doors were locked and bolted — none of these were restrictions Paula had the slightest intention of enduring for long .",Sharing a small spartan room with two other girls — Northerners whose accent Paula found almost incomprehensible and with whom she had nothing in common 
bmw-fragment09_2615_32,boarding,1.0,NOUN,NN,"As for the House of Mattli , it might have been in a different world to the hostel , with its air of being a cross between a workhouse and a boarding school .",with its air of being a cross between a workhouse and a boarding school .
bmw-fragment09_2616_24,situated,0.0,VERB,VBN,The first time she rang the bell and went in through the front doors of the elegant old house where the showrooms were situated ( Mattli had no rear entrance ) Paula felt she was stepping into the place of her dreams .,The first time she rang the bell and went in through the front doors of the elegant old house where the showrooms were situated ( Mattli had no rear entrance ) Paula felt she was stepping into the place of her dreams .
bmw-fragment09_2616_33,felt,0.0,VERB,VBD,The first time she rang the bell and went in through the front doors of the elegant old house where the showrooms were situated ( Mattli had no rear entrance ) Paula felt she was stepping into the place of her dreams .,The first time she rang the bell and went in through the front doors of the elegant old house where the showrooms were situated ( Mattli had no rear entrance ) Paula felt she was stepping into the place of her dreams .
bmw-fragment09_2616_36,stepping,0.0,VERB,VBG,The first time she rang the bell and went in through the front doors of the elegant old house where the showrooms were situated ( Mattli had no rear entrance ) Paula felt she was stepping into the place of her dreams .,The first time she rang the bell and went in through the front doors of the elegant old house where the showrooms were situated ( Mattli had no rear entrance ) Paula felt she was stepping into the place of her dreams .
bmw-fragment09_2617_30,faded,1.0,VERB,VBN,"Deep carpet covered the floors and the stairs swept up to the showrooms and the warren of workrooms beyond , and though the window drapes and furnishings were ever-so-slightly faded , as if they had seen better days , they were of the finest silks and velvets and every corner was swept , polished and cleaned daily so that no single speck of dust , let alone a cobweb , dared show itself .",and though the window drapes and furnishings were ever-so-slightly faded 
bmw-fragment09_2617_52,swept,0.0,VERB,VBN,"Deep carpet covered the floors and the stairs swept up to the showrooms and the warren of workrooms beyond , and though the window drapes and furnishings were ever-so-slightly faded , as if they had seen better days , they were of the finest silks and velvets and every corner was swept , polished and cleaned daily so that no single speck of dust , let alone a cobweb , dared show itself .",they were of the finest silks and velvets and every corner was swept 
bmw-fragment09_2620_12,show,0.0,VERB,VB,"The crystal chandelier was for effect only — lighting that would show off the clothes to their best advantage was brilliant yet discreet , and along one wall were racks holding some of the ready-to-wear garments .",The crystal chandelier was for effect only — lighting that would show off the clothes to their best advantage was brilliant yet discreet 
