token_id,query,metaphor,pos,fgpos,sentence,local
a5e-fragment06_199_28,dramatic,0.0,ADJ,JJ,"The author 's job is not merely to offer an illustrated Who 's Who entry , but to turn elements of a man 's life into a dramatic entity .",but to turn elements of a man 's life into a dramatic entity .
a5e-fragment06_201_12,brilliantly,1.0,ADV,RB,"That , after all , is what Don McLean did so brilliantly in ‘ American Pie ’ , a personal reaction to ‘ the day the music died ’ .",is what Don McLean did so brilliantly in ‘ American Pie ’ 
a7t-fragment01_4_7,perceived,0.0,VERB,VBN,"But were it not for the perceived economic might of a more unified Economic Community , the dozen or so nations of the Pacific Rim , who have been meeting in Australia , might not have bothered .",But were it not for the perceived economic might of a more unified Economic Community 
a7t-fragment01_4_15,Community,1.0,PROPN,NNP,"But were it not for the perceived economic might of a more unified Economic Community , the dozen or so nations of the Pacific Rim , who have been meeting in Australia , might not have bothered .",But were it not for the perceived economic might of a more unified Economic Community 
a7t-fragment01_4_30,meeting,1.0,VERB,VBG,"But were it not for the perceived economic might of a more unified Economic Community , the dozen or so nations of the Pacific Rim , who have been meeting in Australia , might not have bothered .",who have been meeting in Australia 
a7t-fragment01_4_37,bothered,1.0,VERB,VBN,"But were it not for the perceived economic might of a more unified Economic Community , the dozen or so nations of the Pacific Rim , who have been meeting in Australia , might not have bothered .",might not have bothered .
a7t-fragment01_5_12,Pacific-based,0.0,VERB,VBN,"The first , albeit tenative , steps towards forming a new Pacific-based economic union display an astute awareness of the way events are moving within Europe : movements with which Number 10 has yet to come to grips .",steps towards forming a new Pacific-based economic union display an astute awareness of the way events are moving within Europe : movements with which Number 10 has yet to come to grips .
a7t-fragment01_5_17,astute,1.0,ADJ,JJ,"The first , albeit tenative , steps towards forming a new Pacific-based economic union display an astute awareness of the way events are moving within Europe : movements with which Number 10 has yet to come to grips .",steps towards forming a new Pacific-based economic union display an astute awareness of the way events are moving within Europe : movements with which Number 10 has yet to come to grips .
a7t-fragment01_6_39,area,0.0,NOUN,NN,"Not so long ago it seemed as if the world was to divide into three main trading blocks : the EC based around the West German economy ; a Northern American block based around the US-Canadian free trade area , and a Pacific unit incorporating the Asian tigers with Japan and the yen at the centre .",Not so long ago it seemed as if the world was to divide into three main trading blocks : the EC based around the West German economy ; a Northern American block based around the US-Canadian free trade area 
a7t-fragment01_6_45,incorporating,0.0,VERB,VBG,"Not so long ago it seemed as if the world was to divide into three main trading blocks : the EC based around the West German economy ; a Northern American block based around the US-Canadian free trade area , and a Pacific unit incorporating the Asian tigers with Japan and the yen at the centre .",and a Pacific unit incorporating the Asian tigers with Japan and the yen at the centre .
a7t-fragment01_7_3,Metternich-like,0.0,ADJ,JJ,"But the Metternich-like skills of the US Secretary of State , Mr James Baker , are ensuring that America maintains a strong stake in each forum .",But the Metternich-like skills of the US Secretary of State 
a7t-fragment01_7_10,State,1.0,PROPN,NNP,"But the Metternich-like skills of the US Secretary of State , Mr James Baker , are ensuring that America maintains a strong stake in each forum .",But the Metternich-like skills of the US Secretary of State 
a7t-fragment01_8_3,boldly,0.0,ADV,RB,It firstly boldly asked for a seat at the top table at the European Community : a suggestion rudely rebuffed .,It firstly boldly asked for a seat at the top table at the European Community : a suggestion rudely rebuffed .
a7t-fragment01_8_15,Community,1.0,PROPN,NNP,It firstly boldly asked for a seat at the top table at the European Community : a suggestion rudely rebuffed .,It firstly boldly asked for a seat at the top table at the European Community : a suggestion rudely rebuffed .
a7t-fragment01_8_20,rebuffed,0.0,VERB,VBD,It firstly boldly asked for a seat at the top table at the European Community : a suggestion rudely rebuffed .,It firstly boldly asked for a seat at the top table at the European Community : a suggestion rudely rebuffed .
a7t-fragment01_9_7,genuine,0.0,ADJ,JJ,"The US has talked of a genuine North American free trade zone incorporating the US , Canada and Mexico which would have the best of all worlds with high-technology skills and a cheap labour force south of the Rio Grande .",The US has talked of a genuine North American free trade zone incorporating the US 
a7t-fragment01_9_29,high-technology,1.0,NOUN,NN,"The US has talked of a genuine North American free trade zone incorporating the US , Canada and Mexico which would have the best of all worlds with high-technology skills and a cheap labour force south of the Rio Grande .",Canada and Mexico which would have the best of all worlds with high-technology skills and a cheap labour force south of the Rio Grande .
a7t-fragment01_9_35,force,0.0,NOUN,NN,"The US has talked of a genuine North American free trade zone incorporating the US , Canada and Mexico which would have the best of all worlds with high-technology skills and a cheap labour force south of the Rio Grande .",Canada and Mexico which would have the best of all worlds with high-technology skills and a cheap labour force south of the Rio Grande .
a7t-fragment01_12_5,conduct,1.0,VERB,VB,"Preliminary steps taken to conduct studies on trade , technology and investment flows in the region may seem insignificant .",Preliminary steps taken to conduct studies on trade 
a7t-fragment01_14_10,start,0.0,NOUN,NN,He noted that the Canberra meeting ‘ is the start of something which could grow into a very significant development not only for the region but for the global economy . ’,He noted that the Canberra meeting ‘ is the start of something which could grow into a very significant development not only for the region but for the global economy . ’
a7t-fragment01_15_34,partners,1.0,NOUN,NNS,"If the more economically puny ASEAN countries ( Indonesia , Malaysia , Singapore , Brunei , Thailand and the Philippines ) were to bury their reservations , then the high growth from other partners , including such tigers as Thailand and South Korea alongside the more mature economies of Japan and Australia , could mean a dynamic coalition .",then the high growth from other partners 
a7t-fragment01_15_55,mean,0.0,VERB,VB,"If the more economically puny ASEAN countries ( Indonesia , Malaysia , Singapore , Brunei , Thailand and the Philippines ) were to bury their reservations , then the high growth from other partners , including such tigers as Thailand and South Korea alongside the more mature economies of Japan and Australia , could mean a dynamic coalition .",could mean a dynamic coalition .
a7t-fragment01_16_12,decide,1.0,VERB,VB,It would then be up to the US and Canada to decide whether they want to face towards the Atlantic or Pacific — or be caught between two great trading oceans .,It would then be up to the US and Canada to decide whether they want to face towards the Atlantic or Pacific — or be caught between two great trading oceans .
a7t-fragment01_16_29,great,0.0,ADJ,JJ,It would then be up to the US and Canada to decide whether they want to face towards the Atlantic or Pacific — or be caught between two great trading oceans .,It would then be up to the US and Canada to decide whether they want to face towards the Atlantic or Pacific — or be caught between two great trading oceans .
a7t-fragment01_16_30,trading,0.0,NOUN,NN,It would then be up to the US and Canada to decide whether they want to face towards the Atlantic or Pacific — or be caught between two great trading oceans .,It would then be up to the US and Canada to decide whether they want to face towards the Atlantic or Pacific — or be caught between two great trading oceans .
a7t-fragment01_18_2,QUESTION,1.0,NOUN,NN,THE QUESTION of just who would even want to be a partner with the US was underlined last night as the American Administration headed for default for the first time in its history .,THE QUESTION of just who would even want to be a partner with the US was underlined last night as the American Administration headed for default for the first time in its history .
a7t-fragment01_19_3,frantically,0.0,ADV,RB,Congress was frantically trying to complete a bill raising the federal debt ceiling in time for President Bush to sign today .,Congress was frantically trying to complete a bill raising the federal debt ceiling in time for President Bush to sign today .
a7t-fragment01_20_16,hammer,0.0,VERB,VB,Leaders on Capitol Hill virtually put all other business on hold as it sought to hammer out a debt ceiling increase .,Leaders on Capitol Hill virtually put all other business on hold as it sought to hammer out a debt ceiling increase .
a7t-fragment01_21_8,level,0.0,NOUN,NN,"The Treasury Secretary Nicholas Brady , a level headed figure , warned that the imbroglio may lead to higher interest costs for the taxpayer .",a level headed figure 
a7t-fragment01_21_9,headed,0.0,VERB,VBN,"The Treasury Secretary Nicholas Brady , a level headed figure , warned that the imbroglio may lead to higher interest costs for the taxpayer .",a level headed figure 
a7t-fragment01_21_12,warned,0.0,VERB,VBD,"The Treasury Secretary Nicholas Brady , a level headed figure , warned that the imbroglio may lead to higher interest costs for the taxpayer .",warned that the imbroglio may lead to higher interest costs for the taxpayer .
a7t-fragment01_22_14,power,0.0,NOUN,NN,What should have been a routine exercise in extending the Government 's borrowing power to $3.1 thousand billion became bogged down in wrangling over legislative initiatives lawmakers wanted to attach to the bill .,What should have been a routine exercise in extending the Government 's borrowing power to $3.1 thousand billion became bogged down in wrangling over legislative initiatives lawmakers wanted to attach to the bill .
a7t-fragment01_22_28,wanted,0.0,VERB,VBD,What should have been a routine exercise in extending the Government 's borrowing power to $3.1 thousand billion became bogged down in wrangling over legislative initiatives lawmakers wanted to attach to the bill .,What should have been a routine exercise in extending the Government 's borrowing power to $3.1 thousand billion became bogged down in wrangling over legislative initiatives lawmakers wanted to attach to the bill .
a7t-fragment01_23_6,stalemate,1.0,NOUN,NN,"As a result of the stalemate , the Treasury has been forced to postpone $40billion in debt auctions this week .",As a result of the stalemate 
a7t-fragment01_24_16,bonds,1.0,NOUN,NNS,Lack of congressional action also forced the Treasury to suspend new sales of US savings bonds and of special securities for state and local governments .,Lack of congressional action also forced the Treasury to suspend new sales of US savings bonds and of special securities for state and local governments .
a7t-fragment01_24_22,state,1.0,NOUN,NN,Lack of congressional action also forced the Treasury to suspend new sales of US savings bonds and of special securities for state and local governments .,Lack of congressional action also forced the Treasury to suspend new sales of US savings bonds and of special securities for state and local governments .
a7t-fragment01_27_10,automatic,1.0,ADJ,JJ,Otherwise Congress would have to face the consequences of automatic across-the-board cuts under the Gramm-Rudman-Hollings budget deficit reduction law .,Otherwise Congress would have to face the consequences of automatic across-the-board cuts under the Gramm-Rudman-Hollings budget deficit reduction law .
a7t-fragment01_27_11,across-the-board,0.0,PROPN,NNP,Otherwise Congress would have to face the consequences of automatic across-the-board cuts under the Gramm-Rudman-Hollings budget deficit reduction law .,Otherwise Congress would have to face the consequences of automatic across-the-board cuts under the Gramm-Rudman-Hollings budget deficit reduction law .
a7t-fragment01_28_14,remains,0.0,VERB,VBZ,"America may have changed Presidents a year ago , but the fiscal thicket remains as inpenetrable as ever .",but the fiscal thicket remains as inpenetrable as ever .
a7t-fragment01_31_9,fleet,1.0,NOUN,NN,Ministers have already had to pull Britain 's fleet of Magnox reactors out of the float and delay the sell-off date by up to six months .,Ministers have already had to pull Britain 's fleet of Magnox reactors out of the float and delay the sell-off date by up to six months .
a7t-fragment01_31_16,float,1.0,NOUN,NN,Ministers have already had to pull Britain 's fleet of Magnox reactors out of the float and delay the sell-off date by up to six months .,Ministers have already had to pull Britain 's fleet of Magnox reactors out of the float and delay the sell-off date by up to six months .
a7t-fragment01_32_9,drastic,0.0,ADJ,JJ,But it has now become clear that further drastic amendments are needed to flotation plans .,But it has now become clear that further drastic amendments are needed to flotation plans .
a7t-fragment01_32_14,flotation,1.0,NOUN,NN,But it has now become clear that further drastic amendments are needed to flotation plans .,But it has now become clear that further drastic amendments are needed to flotation plans .
a7t-fragment01_33_25,plant,1.0,NOUN,NN,"After months of turning deaf ears to warnings by the City and industry , the Department of Energy has at last conceded that nuclear plant can not be included in the share float without state support .",the Department of Energy has at last conceded that nuclear plant can not be included in the share float without state support .
a7t-fragment01_33_29,included,1.0,VERB,VBN,"After months of turning deaf ears to warnings by the City and industry , the Department of Energy has at last conceded that nuclear plant can not be included in the share float without state support .",the Department of Energy has at last conceded that nuclear plant can not be included in the share float without state support .
a7t-fragment01_34_26,handling,1.0,NOUN,NN,"This leaves the Energy Secretary , Mr John Wakeham , with two options : he can either agree to underwrite any cost escalations in nuclear handling costs after privatisation , or he can swallow his pride , and pull all nuclear plant out of the impending sale .",with two options : he can either agree to underwrite any cost escalations in nuclear handling costs after privatisation 
a7t-fragment01_35_11,pushing,0.0,VERB,VBG,"Whatever the outcome , the Government 's willingness to continue pushing through the float during this Parliament shows how ministers are prepared to put political expediency before the interests of the industry .",the Government 's willingness to continue pushing through the float during this Parliament shows how ministers are prepared to put political expediency before the interests of the industry .
a7t-fragment01_35_14,float,1.0,NOUN,NN,"Whatever the outcome , the Government 's willingness to continue pushing through the float during this Parliament shows how ministers are prepared to put political expediency before the interests of the industry .",the Government 's willingness to continue pushing through the float during this Parliament shows how ministers are prepared to put political expediency before the interests of the industry .
a7t-fragment01_35_29,interests,0.0,NOUN,NNS,"Whatever the outcome , the Government 's willingness to continue pushing through the float during this Parliament shows how ministers are prepared to put political expediency before the interests of the industry .",the Government 's willingness to continue pushing through the float during this Parliament shows how ministers are prepared to put political expediency before the interests of the industry .
a7t-fragment01_37_2,Power,1.0,PROPN,NNP,National Power was given 70 per cent of the CEGB 's generating capacity in order to give it an economic mix of power .,National Power was given 70 per cent of the CEGB 's generating capacity in order to give it an economic mix of power .
a7t-fragment01_37_23,power,1.0,NOUN,NN,National Power was given 70 per cent of the CEGB 's generating capacity in order to give it an economic mix of power .,National Power was given 70 per cent of the CEGB 's generating capacity in order to give it an economic mix of power .
a7t-fragment01_38_9,operated,1.0,VERB,VBN,"The other 30 per cent is to be operated by PowerGen , the other CEGB successor company .",The other 30 per cent is to be operated by PowerGen 
a7t-fragment01_38_16,successor,1.0,NOUN,NN,"The other 30 per cent is to be operated by PowerGen , the other CEGB successor company .",the other CEGB successor company .
a7t-fragment01_39_2,away,0.0,ADV,RB,Take away or subsidise all nuclear power stations and you lose the commercial logic of the privatisation plans .,Take away or subsidise all nuclear power stations and you lose the commercial logic of the privatisation plans .
a7t-fragment01_40_3,needs,0.0,VERB,VBZ,Electricity privatisation needs to go back to the drawing board .,Electricity privatisation needs to go back to the drawing board .
a7w-fragment01_2_34,unchecked,0.0,ADJ,JJ,"THIRTY FIVE people died and others were maimed for life in the Clapham rail disaster in December last year because work was done in a slovenly , haphazard way and was then left unchecked .",haphazard way and was then left unchecked .
a7w-fragment01_5_5,accounts,0.0,VERB,VBZ,"Clapham , indeed , accounts for nearly half the 77 fatalities of the last ten years : compare that with the 5,000 deaths and 300,000 injuries every year on the roads .","accounts for nearly half the 77 fatalities of the last ten years : compare that with the 5,000 deaths and 300,000 injuries every year on the roads ."
a7w-fragment01_6_17,Hidden,0.0,ADJ,JJ,"Yet yesterday 's report on the Clapham crash , confirming the picture which emerged throughout the Hidden inquiry , makes an event which seemed at the time totally unexpected look almost inevitable .",confirming the picture which emerged throughout the Hidden inquiry 
a7w-fragment01_7_5,hopelessly,1.0,ADV,RB,This was a system hopelessly under strain .,This was a system hopelessly under strain .
a7w-fragment01_8_2,strain,1.0,NOUN,NN,"Under strain for a start because it was technically ill-equipped to avert disaster or to cope with the consequences when disaster struck ; under strain from commercial pressures which , as the inquiry puts it , ‘ compromised ’ safety ; under strain above all because the people on the spot could n't or would n't cope , were weary from gruesome working hours ( the senior signal technician who heads the list of the culpable had had only one day off in the past 13 weeks ) , lacked adequate training , or simply could n't be bothered .",Under strain for a start because it was technically ill-equipped to avert disaster or to cope with the consequences when disaster struck ; under strain from commercial pressures which 
a7w-fragment01_8_5,start,1.0,NOUN,NN,"Under strain for a start because it was technically ill-equipped to avert disaster or to cope with the consequences when disaster struck ; under strain from commercial pressures which , as the inquiry puts it , ‘ compromised ’ safety ; under strain above all because the people on the spot could n't or would n't cope , were weary from gruesome working hours ( the senior signal technician who heads the list of the culpable had had only one day off in the past 13 weeks ) , lacked adequate training , or simply could n't be bothered .",Under strain for a start because it was technically ill-equipped to avert disaster or to cope with the consequences when disaster struck ; under strain from commercial pressures which 
a7w-fragment01_8_10,ill-equipped,1.0,VERB,VBN,"Under strain for a start because it was technically ill-equipped to avert disaster or to cope with the consequences when disaster struck ; under strain from commercial pressures which , as the inquiry puts it , ‘ compromised ’ safety ; under strain above all because the people on the spot could n't or would n't cope , were weary from gruesome working hours ( the senior signal technician who heads the list of the culpable had had only one day off in the past 13 weeks ) , lacked adequate training , or simply could n't be bothered .",Under strain for a start because it was technically ill-equipped to avert disaster or to cope with the consequences when disaster struck ; under strain from commercial pressures which 
a7w-fragment01_8_12,avert,1.0,VERB,VB,"Under strain for a start because it was technically ill-equipped to avert disaster or to cope with the consequences when disaster struck ; under strain from commercial pressures which , as the inquiry puts it , ‘ compromised ’ safety ; under strain above all because the people on the spot could n't or would n't cope , were weary from gruesome working hours ( the senior signal technician who heads the list of the culpable had had only one day off in the past 13 weeks ) , lacked adequate training , or simply could n't be bothered .",Under strain for a start because it was technically ill-equipped to avert disaster or to cope with the consequences when disaster struck ; under strain from commercial pressures which 
a7w-fragment01_8_16,cope,1.0,VERB,VB,"Under strain for a start because it was technically ill-equipped to avert disaster or to cope with the consequences when disaster struck ; under strain from commercial pressures which , as the inquiry puts it , ‘ compromised ’ safety ; under strain above all because the people on the spot could n't or would n't cope , were weary from gruesome working hours ( the senior signal technician who heads the list of the culpable had had only one day off in the past 13 weeks ) , lacked adequate training , or simply could n't be bothered .",Under strain for a start because it was technically ill-equipped to avert disaster or to cope with the consequences when disaster struck ; under strain from commercial pressures which 
a7w-fragment01_8_22,struck,1.0,VERB,VBD,"Under strain for a start because it was technically ill-equipped to avert disaster or to cope with the consequences when disaster struck ; under strain from commercial pressures which , as the inquiry puts it , ‘ compromised ’ safety ; under strain above all because the people on the spot could n't or would n't cope , were weary from gruesome working hours ( the senior signal technician who heads the list of the culpable had had only one day off in the past 13 weeks ) , lacked adequate training , or simply could n't be bothered .",Under strain for a start because it was technically ill-equipped to avert disaster or to cope with the consequences when disaster struck ; under strain from commercial pressures which 
a7w-fragment01_8_25,strain,1.0,NOUN,NN,"Under strain for a start because it was technically ill-equipped to avert disaster or to cope with the consequences when disaster struck ; under strain from commercial pressures which , as the inquiry puts it , ‘ compromised ’ safety ; under strain above all because the people on the spot could n't or would n't cope , were weary from gruesome working hours ( the senior signal technician who heads the list of the culpable had had only one day off in the past 13 weeks ) , lacked adequate training , or simply could n't be bothered .",Under strain for a start because it was technically ill-equipped to avert disaster or to cope with the consequences when disaster struck ; under strain from commercial pressures which 
a7w-fragment01_8_28,pressures,1.0,NOUN,NNS,"Under strain for a start because it was technically ill-equipped to avert disaster or to cope with the consequences when disaster struck ; under strain from commercial pressures which , as the inquiry puts it , ‘ compromised ’ safety ; under strain above all because the people on the spot could n't or would n't cope , were weary from gruesome working hours ( the senior signal technician who heads the list of the culpable had had only one day off in the past 13 weeks ) , lacked adequate training , or simply could n't be bothered .",Under strain for a start because it was technically ill-equipped to avert disaster or to cope with the consequences when disaster struck ; under strain from commercial pressures which 
a7w-fragment01_8_38,compromised,1.0,VERB,VBN,"Under strain for a start because it was technically ill-equipped to avert disaster or to cope with the consequences when disaster struck ; under strain from commercial pressures which , as the inquiry puts it , ‘ compromised ’ safety ; under strain above all because the people on the spot could n't or would n't cope , were weary from gruesome working hours ( the senior signal technician who heads the list of the culpable had had only one day off in the past 13 weeks ) , lacked adequate training , or simply could n't be bothered .",‘ compromised ’ safety ; under strain above all because the people on the spot could n't or would n't cope 
a7w-fragment01_8_67,senior,1.0,ADJ,JJ,"Under strain for a start because it was technically ill-equipped to avert disaster or to cope with the consequences when disaster struck ; under strain from commercial pressures which , as the inquiry puts it , ‘ compromised ’ safety ; under strain above all because the people on the spot could n't or would n't cope , were weary from gruesome working hours ( the senior signal technician who heads the list of the culpable had had only one day off in the past 13 weeks ) , lacked adequate training , or simply could n't be bothered .",were weary from gruesome working hours ( the senior signal technician who heads the list of the culpable had had only one day off in the past 13 weeks ) 
a7w-fragment01_8_92,training,1.0,NOUN,NN,"Under strain for a start because it was technically ill-equipped to avert disaster or to cope with the consequences when disaster struck ; under strain from commercial pressures which , as the inquiry puts it , ‘ compromised ’ safety ; under strain above all because the people on the spot could n't or would n't cope , were weary from gruesome working hours ( the senior signal technician who heads the list of the culpable had had only one day off in the past 13 weeks ) , lacked adequate training , or simply could n't be bothered .",lacked adequate training 
a7w-fragment01_9_16,knowingly,1.0,ADV,RB,"The bulk of the blame for all that is placed on British Rail , which knowingly permitted these things to continue .",which knowingly permitted these things to continue .
a7w-fragment01_11_3,desperately,1.0,ADV,RB,"In a desperately competitive climate , where anyone bright and competent could go down the road and pick up a better paid job with kinder hours and more congenial working conditions from someone like British Telecom , the railways ran a service dependent on people who belonged to a narrow and inbred working culture , with outdated procedures of training and promotion , and an institutional reliance on overtime working , whose wholly disgraceful dimensions are symbolised by the fact that maximum weekly hours were only recently cut to 72 hours a week .",In a desperately competitive climate 
a7w-fragment01_11_4,competitive,1.0,ADJ,JJ,"In a desperately competitive climate , where anyone bright and competent could go down the road and pick up a better paid job with kinder hours and more congenial working conditions from someone like British Telecom , the railways ran a service dependent on people who belonged to a narrow and inbred working culture , with outdated procedures of training and promotion , and an institutional reliance on overtime working , whose wholly disgraceful dimensions are symbolised by the fact that maximum weekly hours were only recently cut to 72 hours a week .",In a desperately competitive climate 
a7w-fragment01_11_13,go,1.0,VERB,VB,"In a desperately competitive climate , where anyone bright and competent could go down the road and pick up a better paid job with kinder hours and more congenial working conditions from someone like British Telecom , the railways ran a service dependent on people who belonged to a narrow and inbred working culture , with outdated procedures of training and promotion , and an institutional reliance on overtime working , whose wholly disgraceful dimensions are symbolised by the fact that maximum weekly hours were only recently cut to 72 hours a week .",where anyone bright and competent could go down the road and pick up a better paid job with kinder hours and more congenial working conditions from someone like British Telecom 
a7w-fragment01_11_16,road,1.0,NOUN,NN,"In a desperately competitive climate , where anyone bright and competent could go down the road and pick up a better paid job with kinder hours and more congenial working conditions from someone like British Telecom , the railways ran a service dependent on people who belonged to a narrow and inbred working culture , with outdated procedures of training and promotion , and an institutional reliance on overtime working , whose wholly disgraceful dimensions are symbolised by the fact that maximum weekly hours were only recently cut to 72 hours a week .",where anyone bright and competent could go down the road and pick up a better paid job with kinder hours and more congenial working conditions from someone like British Telecom 
a7w-fragment01_11_25,kinder,1.0,ADJ,JJR,"In a desperately competitive climate , where anyone bright and competent could go down the road and pick up a better paid job with kinder hours and more congenial working conditions from someone like British Telecom , the railways ran a service dependent on people who belonged to a narrow and inbred working culture , with outdated procedures of training and promotion , and an institutional reliance on overtime working , whose wholly disgraceful dimensions are symbolised by the fact that maximum weekly hours were only recently cut to 72 hours a week .",where anyone bright and competent could go down the road and pick up a better paid job with kinder hours and more congenial working conditions from someone like British Telecom 
a7w-fragment01_11_29,congenial,0.0,ADJ,JJ,"In a desperately competitive climate , where anyone bright and competent could go down the road and pick up a better paid job with kinder hours and more congenial working conditions from someone like British Telecom , the railways ran a service dependent on people who belonged to a narrow and inbred working culture , with outdated procedures of training and promotion , and an institutional reliance on overtime working , whose wholly disgraceful dimensions are symbolised by the fact that maximum weekly hours were only recently cut to 72 hours a week .",where anyone bright and competent could go down the road and pick up a better paid job with kinder hours and more congenial working conditions from someone like British Telecom 
a7w-fragment01_11_33,someone,1.0,PRON,NN,"In a desperately competitive climate , where anyone bright and competent could go down the road and pick up a better paid job with kinder hours and more congenial working conditions from someone like British Telecom , the railways ran a service dependent on people who belonged to a narrow and inbred working culture , with outdated procedures of training and promotion , and an institutional reliance on overtime working , whose wholly disgraceful dimensions are symbolised by the fact that maximum weekly hours were only recently cut to 72 hours a week .",where anyone bright and competent could go down the road and pick up a better paid job with kinder hours and more congenial working conditions from someone like British Telecom 
a7w-fragment01_11_47,belonged,0.0,VERB,VBD,"In a desperately competitive climate , where anyone bright and competent could go down the road and pick up a better paid job with kinder hours and more congenial working conditions from someone like British Telecom , the railways ran a service dependent on people who belonged to a narrow and inbred working culture , with outdated procedures of training and promotion , and an institutional reliance on overtime working , whose wholly disgraceful dimensions are symbolised by the fact that maximum weekly hours were only recently cut to 72 hours a week .",the railways ran a service dependent on people who belonged to a narrow and inbred working culture 
a7w-fragment01_11_77,symbolised,1.0,VERB,VBN,"In a desperately competitive climate , where anyone bright and competent could go down the road and pick up a better paid job with kinder hours and more congenial working conditions from someone like British Telecom , the railways ran a service dependent on people who belonged to a narrow and inbred working culture , with outdated procedures of training and promotion , and an institutional reliance on overtime working , whose wholly disgraceful dimensions are symbolised by the fact that maximum weekly hours were only recently cut to 72 hours a week .",whose wholly disgraceful dimensions are symbolised by the fact that maximum weekly hours were only recently cut to 72 hours a week .
a7w-fragment01_14_3,job,0.0,NOUN,NN,"But the job of lifting the standards of people employed , giving them proper training , and paying a wage which breaks dependence on overtime and lifts morale : this together must far exceed the costs of the technology , and it is n't by any means clear what the bill will be or where the money will come from .",But the job of lifting the standards of people employed 
a7w-fragment01_14_34,exceed,1.0,VERB,VB,"But the job of lifting the standards of people employed , giving them proper training , and paying a wage which breaks dependence on overtime and lifts morale : this together must far exceed the costs of the technology , and it is n't by any means clear what the bill will be or where the money will come from .",and paying a wage which breaks dependence on overtime and lifts morale : this together must far exceed the costs of the technology 
a7w-fragment01_14_47,means,1.0,NOUN,NNS,"But the job of lifting the standards of people employed , giving them proper training , and paying a wage which breaks dependence on overtime and lifts morale : this together must far exceed the costs of the technology , and it is n't by any means clear what the bill will be or where the money will come from .",and it is n't by any means clear what the bill will be or where the money will come from .
a7w-fragment01_16_17,Hidden,0.0,ADJ,JJ,"Government fixes the format in which BR has to work ; and if , as the Hidden report attests , many of its problems today reflect lack of past planning , lack of farsighted investment , living from hand to mouth , then that is not just BR 's doing .",as the Hidden report attests 
a7w-fragment01_16_30,planning,0.0,NOUN,NN,"Government fixes the format in which BR has to work ; and if , as the Hidden report attests , many of its problems today reflect lack of past planning , lack of farsighted investment , living from hand to mouth , then that is not just BR 's doing .",many of its problems today reflect lack of past planning 
a7w-fragment01_16_37,living,1.0,VERB,VBG,"Government fixes the format in which BR has to work ; and if , as the Hidden report attests , many of its problems today reflect lack of past planning , lack of farsighted investment , living from hand to mouth , then that is not just BR 's doing .",living from hand to mouth 
a7w-fragment01_18_20,sombre,1.0,ADJ,JJ,"It is sad , and somewhat ominous , that so little of that should have been reflected in the sombre statement which Mr Parkinson made in the House yesterday ..",that so little of that should have been reflected in the sombre statement which Mr Parkinson made in the House yesterday ..
a7w-fragment01_19_4,chaos,0.0,NOUN,NN,A service in chaos .,A service in chaos .
a7w-fragment01_20_9,chaos,0.0,NOUN,NN,THE nation 's ambulance service was in manifest chaos yesterday .,THE nation 's ambulance service was in manifest chaos yesterday .
a7w-fragment01_21_17,road,1.0,NOUN,NN,"There was no service in London , with all 71 stations and 455 vehicles off the road .",with all 71 stations and 455 vehicles off the road .
a7w-fragment01_22_6,relief,1.0,NOUN,NN,"The only accident and emergency relief was provided by the police , part-time St John ambulance volunteers running 20 vehicles , and the Red Cross .",The only accident and emergency relief was provided by the police 
a7w-fragment01_22_18,running,0.0,VERB,VBG,"The only accident and emergency relief was provided by the police , part-time St John ambulance volunteers running 20 vehicles , and the Red Cross .",part-time St John ambulance volunteers running 20 vehicles 
a7w-fragment01_24_14,stop,0.0,NOUN,NN,The service was facing its biggest crisis since the ambulances came to a stop in the Winter of Discontent ten years ago .,The service was facing its biggest crisis since the ambulances came to a stop in the Winter of Discontent ten years ago .
a7w-fragment01_29_4,accused,1.0,VERB,VBD,The Health Secretary accused the unions of ‘ posturing and pretending ’ to run a 999 service yesterday .,The Health Secretary accused the unions of ‘ posturing and pretending ’ to run a 999 service yesterday .
a7w-fragment01_29_11,pretending,1.0,NOUN,NN,The Health Secretary accused the unions of ‘ posturing and pretending ’ to run a 999 service yesterday .,The Health Secretary accused the unions of ‘ posturing and pretending ’ to run a 999 service yesterday .
a7w-fragment01_31_6,two-way,1.0,NOUN,NN,"By refusing to keep open two-way radio links , the crews had effectively ended a proper emergency service .",By refusing to keep open two-way radio links 
a7w-fragment01_33_3,posturing,1.0,VERB,VBG,But ‘ posturing and pretending ’ went far beyond the unions .,But ‘ posturing and pretending ’ went far beyond the unions .
a7w-fragment01_33_5,pretending,1.0,NOUN,NN,But ‘ posturing and pretending ’ went far beyond the unions .,But ‘ posturing and pretending ’ went far beyond the unions .
a7w-fragment01_35_16,critical,1.0,ADJ,JJ,"Yet it was Mr Clarke , not Mr Nichol , who was involved in the critical decisions — the cash limit for the NHS , the 6.5 per cent offer to ambulance workers ( compared to seven per cent for nurses , eight per cent for doctors and nine per cent for ancillary workers ) ; and today 's introduction of military ambulances .",who was involved in the critical decisions — the cash limit for the NHS 
a7w-fragment01_35_21,limit,1.0,NOUN,NN,"Yet it was Mr Clarke , not Mr Nichol , who was involved in the critical decisions — the cash limit for the NHS , the 6.5 per cent offer to ambulance workers ( compared to seven per cent for nurses , eight per cent for doctors and nine per cent for ancillary workers ) ; and today 's introduction of military ambulances .",who was involved in the critical decisions — the cash limit for the NHS 
